AM_mass_estimate,AM_mass_lowerCI95,AM_mass_upperCI95,Close_Li_estimate,Close_Li_lowerCI95,Close_Li_upperCI95,Gape_w_estimate,Gape_w_lowerCI95,Gape_w_upperCI95,LP_mass_estimate,LP_mass_lowerCI95,LP_mass_upperCI95,Lo_estimate,Lo_lowerCI95,Lo_upperCI95,Open_Li_estimate,Open_Li_lowerCI95,Open_Li_upperCI95,SL_estimate,SL_lowerCI95,SL_upperCI95,UJ_Pro_estimate,UJ_Pro_lowerCI95,UJ_Pro_upperCI95,max_TL_estimate,max_TL_lowerCI95,max_TL_upperCI95,label,_key,length
0.0763647175231207,0.0359884445744116,0.11674099047183,2.27125789933804,1.72039094622312,2.82212485245296,10.0754690922802,8.15850186150654,11.9924363230539,0.0035563251390713,-0.000627888992488168,0.00774053927063077,11.5202652321839,9.60952603986554,13.4310044245022,2.89318662506755,2.37820782223347,3.40816542790163,80.3553696137041,67.2397932961039,93.4709459313042,2.14045771679994,1.68071193560772,2.60020349799215,216.147527653438,63.8875501463372,368.407505160539,node 32,0,4.010715
0.0931019734634095,0.0250075085129774,0.161196438413842,2.64059366129922,1.71155817357884,3.5696291490196,9.88016687815673,6.6472073112134,13.1131264451,0.00606520544861004,-0.00099145931310588,0.013121870210326,12.178481721743,8.95602572324064,15.4009377202454,2.97837621744797,2.10986598906837,3.84688644582758,88.9119827558712,66.7926020741014,111.031363437641,2.39175085308376,1.61639095239973,3.16711075376779,294.485574967503,37.6995730776884,551.271576857318,node 22,1,10.175915
0.10092031389921,0.0422436884698179,0.159596939328602,2.61037285347162,1.80982809020397,3.41091761673928,8.84544619106734,6.05962273719351,11.6312696449412,0.00973552769364514,0.00365483853182557,0.0158162168554647,11.6223619926862,8.84558940589138,14.399134579481,3.00485782522123,2.25646734459521,3.75324830584725,90.9384488551071,71.8783003402592,109.998597369955,2.48951248764987,1.82138913138994,3.15763584390981,272.176660243326,50.9055766190149,493.447743867638,node 23,2,4.82548
0.0897954768644894,0.0441788085780363,0.135412145150942,2.3860424668646,1.76367905303159,3.00840588069762,7.67922235422093,5.51345389923533,9.84499080920653,0.00431256338175488,-0.000414715639795828,0.00903984240330559,10.3453467522537,8.18661466649047,12.5040788380168,2.9797143604014,2.39789698331762,3.56153173748518,86.7198303958882,71.9019967878767,101.5376640039,2.52977176904123,2.01035605121649,3.04918748686598,219.91562941202,47.8939845200463,391.937274303994,node 27,3,5.617101
0.0959095835119131,-0.0118300676379278,0.203649234661754,2.76078116018877,1.29085317961535,4.23070914076218,11.2097433131136,6.09452673600172,16.3249598902255,0.00413840302615139,-0.00702671296766808,0.0153035190199709,13.592096767703,8.49349902738614,18.6906945080199,2.88019212362967,1.50602773165154,4.25435651560781,90.9196372989605,55.9221619529222,125.917112644999,2.11192964220619,0.885148504031718,3.33871078038065,389.055192706777,-17.2338395061928,795.344224919746,node 21,4,0
0.100404045803937,0.066884114322411,0.133923977285464,2.98609731278088,2.52877371217748,3.44342091338428,13.4838726277965,11.8924278129298,15.0753174426632,0.000647543896024003,-0.00282614400905026,0.00412123180109827,14.9669923893973,13.3807180225943,16.5532667562002,2.70685921806025,2.27932955955598,3.13438887656452,94.9071087125801,84.0187035330044,105.795513892156,1.56219995530556,1.18052413534911,1.94387577526201,638.050745389982,511.646210233897,764.455280546067,node 39,5,6.735329
0.109441663324265,0.0688669769956808,0.15001634965285,3.05582811029642,2.50225413728969,3.60940208330315,14.1535089957953,12.227121580354,16.0798964112366,0.00069275236819477,-0.00351202344494982,0.00489752818133936,16.7933334067463,14.873204635016,18.7134621784765,2.77864910589029,2.26113964142322,3.29615857035736,97.2997080715689,84.1196803909246,110.479735752213,1.7344883100037,1.27248328823112,2.19649333177628,564.424930993758,411.416731460436,717.433130527081,node 36,6,0.828759
0.110763320262754,0.0687658107363755,0.152760829789133,2.74967952047622,2.17669349621886,3.32266554473359,8.82012532738394,6.8261857273014,10.8140649274665,0.0132223768779498,0.00887015315799908,0.0175746005979006,12.8730189394539,10.8855574535027,14.8604804254052,3.08183446803564,2.54617761814805,3.61749131792324,95.7156849456677,82.0734762642949,109.357893627041,2.46935242421194,1.99114637855091,2.94755846987296,235.565404296719,77.1917014053248,393.939107188112,node 25,7,4.387607
0.100436721193197,0.0427600879905394,0.158113354395855,2.95457778637343,2.16767625044822,3.74147932229865,13.3536220836177,10.615275828348,16.0919683388875,0.00103152575316561,-0.00494553369493904,0.00700858520127025,15.8714838018129,13.1420341648619,18.6009334387639,2.72187494170319,1.98623885275718,3.4575110306492,94.1568847713668,75.4215674855776,112.892202057156,1.66073124716496,1.00399433581166,2.31746815851825,541.544203850008,324.044116972802,759.044290727215,node 33,8,16.408179
0.0857041087378713,0.0275177793915315,0.143890438084211,2.60043769278957,1.8065822024456,3.39429318313354,11.2386469737761,8.47610158535873,14.0011923621935,0.00388571323667381,-0.00214416628746669,0.00991559276081431,12.698301231078,9.94473108158879,15.4518713805672,3.11991384509764,2.37777684136398,3.8620508488313,84.5542131092847,65.6533293117043,103.455096906865,2.42068961219596,1.75814902867002,3.08323019572191,261.524578748671,42.1024144308089,480.946743066533,node 31,9,6.514375
0.131494798001223,0.097176550895468,0.165813045106978,2.7730374606313,2.30482217381156,3.24125274745104,9.06915477831666,7.43980787938679,10.6985016772465,0.0100811554413658,0.00652473767361735,0.0136375732091142,13.5722316401343,11.9481783294206,15.196284950848,3.21111584568458,2.77340407787639,3.64882761349278,97.6183119827366,86.4705869420037,108.766037023469,2.19745323139805,1.80668736390886,2.58821909888725,214.962112992505,85.5471088131155,344.377117171895,node 26,10,1.409546
0.107998117832496,0.0516909447531306,0.164305290911862,2.6765646069122,1.90834707202118,3.44478214180322,8.83206344652453,6.15873582691581,11.5053910661332,0.0131283349744758,0.00729319339005722,0.0189634765588943,11.8427064482985,9.17806420784042,14.5073486887566,3.02444373892038,2.30627441655082,3.74261306128994,93.2401870137687,74.9497166008885,111.530657426649,2.51524711730363,1.87410360940772,3.15639062519954,281.377393404743,69.0415763410048,493.71321046848,node 24,11,1.965647
0.100986244907083,0.055756496244295,0.146215993569872,2.96853563928154,2.35145109887152,3.58562017969156,13.5715080615715,11.4241096091973,15.7189065139456,0.000772500766158221,-0.00391468157387927,0.00545968310619571,16.4062292931729,14.265807527685,18.5466510586608,2.70735333078712,2.13047091649302,3.28423574508122,94.3250315721228,79.6328825179927,109.017180626253,1.63554229542714,1.12053225082702,2.15055234002726,531.68942643543,361.126865527535,702.251987343326,node 34,12,1.957281
0.0902177168338139,0.0237180481142332,0.156717385553394,2.63215409702176,1.72487694597709,3.53943124806643,10.0075910234137,6.85034850242428,13.1648335444032,0.00519623928366645,-0.00169515591652844,0.0120876344838613,12.142474713853,8.99548976405093,15.289459663655,2.98470534206587,2.1365359275789,3.83287475655283,87.9730714388099,66.3717344036967,109.574408473923,2.40276219155608,1.64556149144825,3.1599628916639,287.381401601567,36.6094178591511,538.153385343983,node 29,13,1.52113
0.0806622689260827,0.0248510340089376,0.136473503843228,2.62675765484397,1.86530636964377,3.38820894004417,9.17211858065672,6.5223368986999,11.8219002626135,0.00225724783007222,-0.00352649942507333,0.00804099508521778,11.2769174080255,8.63574460677808,13.918090209273,2.85292249459515,2.14107861096493,3.56476637822537,87.2390691267887,69.109696168933,105.368442084644,2.43839437561757,1.80289788417864,3.07389086705649,281.813500186093,71.3478788563822,492.279121515804,node 30,14,7.941308
0.0862132560536353,0.0473241565835766,0.125102355523694,2.31536799930573,1.78479104977728,2.84594494883418,7.61209095553527,5.76573110421612,9.45845080685442,0.00342288159373784,-0.000607215977995662,0.00745297916547135,9.74254315136914,7.90218194205692,11.5829043606814,2.89933978842335,2.40332912607651,3.3953504507702,82.7093554651652,70.0768632916001,95.3418476387304,2.41040464926376,1.96759261858337,2.85321667994416,199.179340803115,52.5275332401817,345.831148366049,node 28,15,1.471287
0.105527671132743,0.0629276811931085,0.148127661072378,3.00364961202377,2.42244374662397,3.58485547742357,13.8373116689864,11.8147677643198,15.859855573653,0.000749828205492743,-0.00366483087252923,0.00516448728351472,16.6040070368387,14.5880341788825,18.6199798947948,2.74691414559631,2.20357296480616,3.29025532638646,96.0123312494883,82.174416593719,109.850245905258,1.68019907911175,1.19513287009198,2.16526528813153,540.517104567793,379.871432337193,701.162776798392,node 35,16,0.520924
0.113143621562492,0.0756464350543819,0.150640808070603,3.22569574514047,2.71410912820967,3.73728236207127,14.6207343707435,12.8404591612518,16.4010095802351,0.000703441705357543,-0.00318241120336105,0.00458929461407614,17.0585815635167,15.2840902935143,18.833072833519,2.96379874906385,2.48554122781806,3.44205627030963,99.7832186705704,87.6028668097844,111.963570531356,1.91059195335469,1.48362898612934,2.33755492058003,791.46750636927,650.064638859504,932.870373879037,node 38,17,1.26418
0.113404794044731,0.0742507085544048,0.152558879535057,3.10178752128673,2.56759527913857,3.63597976343489,14.3278596131089,12.4689188700836,16.1868003561342,0.000662029097297514,-0.00339552911331362,0.00471958730790865,16.870529393385,15.0176281664494,18.7234306203206,2.83375576061341,2.33436533650256,3.33314618472426,98.7009173821534,85.9823488048466,111.41948595946,1.78659141278486,1.3407621099296,2.23242071564013,632.666578812551,485.015502061575,780.317655563527,node 37,18,0.989578
